캡처일,총영상수,조회수합계,조회수평균,조회수중앙값,구독자합계,구독자평균,구독자중앙값,좋아요합계,좋아요평균,좋아요중앙값,기여도_Worst,기여도_Bad,기여도_Normal,기여도_Good,기여도_Great,성과도_Worst,성과도_Bad,성과도_Normal,성과도_Good,성과도_Great,노출확률_Worst,노출확률_Bad,노출확률_Normal,노출확률_Good,노출확률_Great,필터통과수,게시일_최초,게시일_최근,비고
2026-05-18,308,84354000,273000,4160,29856000,96000,1448,927000,3012,24,229,19,24,28,8,212,27,19,45,5,0,0,0,0,0,4,2021-11-12,2026-05-18,1차_캡처_50K+_G/G+_NoShorts_노출확률미분석
