순번,영상길이,제목,조회수,구독자,채널명,기여도,성과도,노출확률,총영상수,게시일,썸네일URL
1,"-","책벌레 키워드 필터 적용 결과 (영상 데이터 검색결과 누적 추정)","-","-","-","-","-","-","-","-",""
