캡처일,총영상수,조회수합계,조회수평균,조회수중앙값,구독자합계,구독자평균,구독자중앙값,좋아요합계,좋아요평균,좋아요중앙값,기여도_Worst,기여도_Bad,기여도_Normal,기여도_Good,기여도_Great,성과도_Worst,성과도_Bad,성과도_Normal,성과도_Good,성과도_Great,노출확률_Worst,노출확률_Bad,노출확률_Normal,노출확률_Good,노출확률_Great,필터통과수,게시일_최초,게시일_최근,비고
2026-05-16,405,110000000,279000,1370,100000000,270000,1213,1302000,3216,15,302,31,14,51,7,320,21,20,42,2,0,0,0,0,0,30,2018-01-01,2026-05-16,1차
