순번,영상길이,제목,조회수,구독자,채널명,기여도,성과도,노출확률,총영상수,게시일,썸네일URL
1,"-","어휘력 키워드 필터 통과 영상 (페이지 캐시 문제로 일부 데이터 미수집)","-","-","-","-","-","-","-","-",""
